SERIES,DESCRIPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-May-06,2.4739,,,0.8415,41.2469,22.9066,383.5696,5.0549,1.0189,0.6288,5.7707,350.8198,55.3943,8.4541,6.8245,50.5896,71.6687,15.0101,1775.8597,2.8866,85.617,2.0706,10.9183,,1.464,,,,14.512,,209.4585,2.9326,,11.4504,,2.2791,2.9577,13.6305,,7.0172,60.061,1.871,12.2794
26-May-06,2.4524,,,0.8357,41.0605,22.816,381.1492,5.0348,1.0149,0.6225,5.728,349.4475,55.0259,8.3763,6.7568,50.1833,71.065,14.8817,1753.9025,2.8465,85.0146,2.0594,10.8755,,1.4582,,,,14.3883,,208.9101,2.9291,,11.4142,,2.2781,2.9355,13.5592,,6.9568,59.4175,1.855,12.1901
30-May-06,2.471,,,0.8411,41.2336,22.8919,382.0798,5.0515,1.0183,0.6281,5.7557,350.6239,55.1649,8.4971,6.824,50.7817,71.9262,15.1414,1783.4005,2.9142,87.0016,2.0717,10.9107,,1.4631,,,,14.6277,,211.0364,2.9417,,11.4609,,2.2793,2.9683,13.5477,,7.0723,60.5938,1.8856,12.3535
31-May-06,2.4827,,,0.8378,41.1775,22.7984,382.866,5.0309,1.0143,0.6255,5.7369,349.1926,55.0607,8.4494,6.7943,50.4827,71.4798,15.0098,1769.5938,2.935,86.5056,2.0604,10.8664,,1.4571,,,,14.516,,209.7802,2.9417,,11.3621,,2.2733,2.9483,13.5036,,7.0166,59.9439,1.8712,12.537
01-Jun-06,2.4991,,,0.8377,41.1644,22.8033,381.4754,5.0321,1.0145,0.6258,5.7206,349.2522,54.966,8.4416,6.7999,50.6139,71.3334,14.9792,1769.5577,2.8722,86.3062,2.06,10.87,,1.4574,,,,14.4927,,209.9744,2.9573,,11.3561,,2.2759,2.954,13.4875,,7.0071,60.0594,1.8681,12.4346
02-Jun-06,2.5085,,,0.8381,41.0926,22.8176,382.0654,5.0354,1.0151,0.6259,5.7308,349.4938,54.9605,8.5026,6.8656,50.4714,71.8245,15.1259,1787.8332,2.9882,86.1479,2.0711,10.8769,,1.4583,,,,14.6314,,210.1836,2.9859,,11.3549,,2.2751,2.9665,13.4552,,7.0734,60.4902,1.8859,12.6402
05-Jun-06,2.4967,,,0.8336,41.0991,22.6924,383.0287,5.0078,1.0096,0.6225,5.7534,347.5757,54.748,8.3996,6.822,50.1418,71.5419,15.0267,1770.011,2.9553,85.8164,2.0694,10.8173,,1.4503,,,,14.5633,,209.8486,2.9695,,11.2537,,2.2601,2.9572,13.3342,,7.0401,60.1485,1.877,12.4376
06-Jun-06,2.5046,,,0.8345,41.0046,22.7131,382.6531,5.0121,1.0105,0.623,5.7497,347.8935,54.8039,8.3315,6.7767,49.8889,71.1326,14.8999,1753.6041,2.9021,85.2115,2.0778,10.829,,1.4516,,,,14.4311,,211.1131,2.9585,,11.2814,,2.2647,2.942,13.3759,,6.9752,59.6108,1.8597,12.601
07-Jun-06,2.5048,,,0.8346,40.9113,22.7153,380.6289,5.0129,1.0106,0.6231,5.7401,347.9492,54.8129,8.2882,6.783,49.7995,71.0759,14.8681,1758.7214,2.8953,84.9869,2.0638,10.8284,,1.4518,,,,14.3971,,210.798,2.9682,,11.3413,,2.2688,2.941,13.3772,,6.9562,59.7709,1.8548,12.5028
08-Jun-06,2.4765,,,0.8367,41.118,22.7671,384.8719,5.0243,1.0129,0.6245,5.7683,348.7128,55.0534,8.2415,6.7438,49.643,70.7111,14.7398,1753.2039,2.8694,84.4561,2.0666,10.8528,,1.4551,,,,14.2733,,210.23,2.9388,,11.407,,2.2706,2.9342,13.4433,,6.8968,59.7739,1.8388,12.5268
09-Jun-06,2.4572,,,0.8377,41.1293,22.8016,384.9163,5.0319,1.0144,0.6258,5.7794,349.2416,55.1486,8.2236,6.7579,49.8436,70.6107,14.7602,1759.0481,2.8344,84.4417,2.039,10.8655,,1.4573,,,,14.3035,,209.7404,2.91,,11.3645,,2.2671,2.9378,13.445,,6.9122,59.7837,1.8429,12.3437
12-Jun-06,2.4646,,,0.8419,41.4166,22.9065,391.5473,5.0551,1.0191,0.6283,5.844,350.8627,55.5223,8.2305,6.7719,49.8274,70.8364,14.766,1762.7126,2.8749,84.23,2.0271,10.9138,,1.464,,,,14.2986,,210.7407,2.922,,11.3958,,2.2747,2.9372,13.5149,,6.9095,59.9512,1.8423,12.3908
13-Jun-06,2.4818,,,0.8409,41.4448,22.8744,394.58,5.048,1.0178,0.6273,5.8719,350.3414,55.6483,8.2477,6.7666,49.766,70.7603,14.7296,1766.0702,2.9342,84.1484,2.0416,10.8966,,1.4619,,,,14.256,,211.5648,2.9497,,11.439,,2.2697,2.9362,13.5534,,6.8883,59.9755,1.8365,12.5686
14-Jun-06,2.4978,,,0.8413,41.5272,22.8956,395.8683,5.0527,1.0186,0.6283,5.9072,350.6667,55.8361,8.2682,6.7809,49.9291,70.8925,14.7684,1776.4214,2.9598,84.6205,2.0538,10.9094,,1.4633,,,,14.3325,,212.0406,2.958,,11.5001,,2.2701,2.945,13.5631,,6.9255,60.1742,1.8464,12.6502
15-Jun-06,2.507,,,0.8422,41.539,22.9256,399.9316,5.059,1.0199,0.629,5.9437,351.1325,55.7699,8.2452,6.754,50.0056,70.9892,14.7932,1774.6842,2.9627,84.9244,2.0669,10.9222,,1.4652,,,,14.3547,,212.4406,2.9771,,11.4749,,2.2761,2.9431,13.5956,,6.9367,60.1647,1.8494,12.6958
16-Jun-06,2.5056,,,0.8413,41.7312,22.9016,401.4746,5.0537,1.0189,0.6282,5.9448,350.7725,55.7482,8.2033,6.7381,49.9921,71.1641,14.7973,1768.2331,2.9537,84.5496,2.0762,10.913,,1.4637,,,,14.3645,,212.706,2.9908,,11.4797,,2.2795,2.9476,13.582,,6.9392,60.0672,1.8501,12.6639
19-Jun-06,2.495,,,0.8416,41.7846,22.9052,404.6264,5.0545,1.019,0.6285,5.9662,350.7982,55.8155,8.1782,6.742,49.7217,70.7516,14.7129,1766.5853,2.9543,84.1161,2.0638,10.9131,,1.4639,,,,14.2727,,212.2291,2.9791,,11.51,,2.2837,2.9385,13.5907,,6.893,59.8866,1.8378,12.8183
20-Jun-06,2.4965,,,0.842,41.7748,22.9191,406.0001,5.0575,1.0197,0.6268,5.9632,351.026,56.0398,8.2173,6.7498,49.8342,70.7121,14.7353,1761.8623,3.0084,84.3683,2.0552,10.9191,,1.4648,,,,14.3037,,211.7034,2.9681,,11.5683,,2.283,2.9357,13.5099,,6.9077,60.0284,1.8417,13.0619
21-Jun-06,2.5077,,,0.8384,41.4699,22.815,405.688,5.0347,1.015,0.626,5.949,349.4469,55.7307,8.2221,6.7597,49.758,70.7958,14.7444,1761.9217,3.072,84.4462,2.0395,10.8694,,1.4582,,,,14.3175,,211.9357,2.9785,,11.5836,,2.277,2.934,13.4158,,6.914,60.1391,1.8434,13.2325
22-Jun-06,2.4922,,,0.8361,41.4623,22.7548,404.7045,5.0214,1.0122,0.6243,5.9456,348.5392,55.6309,8.146,6.6859,49.4756,70.3333,14.6212,1746.5832,3.0984,84.111,2.0443,10.8419,,1.4543,,,,14.201,,211.7037,2.9951,,11.5782,,2.2725,2.9197,13.4233,,6.8583,59.6548,1.8285,13.3883
23-Jun-06,2.4846,,,0.8357,41.3967,22.7404,407.6014,5.0182,1.0116,0.6241,5.9385,348.3033,55.5643,8.1287,6.6992,49.3212,69.8846,14.5496,1739.2462,3.109,83.7196,2.0462,10.8367,,1.4534,,,,14.133,,211.391,3.0025,,11.5021,,2.27,2.9056,13.406,,6.8235,59.5788,1.8192,13.4257
26-Jun-06,2.4889,,,0.8327,41.2218,22.6626,406.6847,5.0012,1.0081,0.6219,5.9162,347.1043,55.2496,8.1375,6.7035,49.2269,69.9619,14.5432,1744.2751,3.0341,84.0415,2.0422,10.7991,,1.4484,,,,14.1209,,211.5127,3.0118,,11.4837,,2.2664,2.9097,13.3446,,6.8186,59.4817,1.8179,13.457
27-Jun-06,2.4849,,,0.8324,41.194,22.6536,405.0479,4.9992,1.0077,0.6216,5.8997,346.9678,55.3147,8.1647,6.7203,49.2992,70.0757,14.586,1748.5636,2.9714,84.2914,2.046,10.7971,,1.4478,,,,14.1636,,211.8957,3.0109,,11.484,,2.2672,2.9099,13.4022,,6.8403,59.5511,1.8237,13.2461
28-Jun-06,2.493,,,0.8335,41.2137,22.6836,406.1928,5.0056,1.009,0.6224,5.8911,347.4052,55.3372,8.1438,6.6925,49.2372,69.8578,14.5276,1739.5663,2.9253,84.0267,2.0456,10.8127,,1.4498,,,,14.1098,,211.2473,3.061,,11.4622,,2.267,2.9041,13.3975,,6.813,59.3109,1.8164,13.1304
29-Jun-06,2.4786,,,0.8313,41.2223,22.6199,411.442,4.9915,1.0062,0.6208,5.9003,346.4368,55.5685,8.1204,6.6831,49.1215,69.6899,14.4917,1741.1836,2.9228,83.6334,2.0194,10.7825,,1.4457,,,,14.0799,,210.4972,3.0392,,11.4257,,2.2627,2.894,13.3473,,6.7969,59.0454,1.8126,13.2071
30-Jun-06,2.4894,,,0.8318,41.2619,22.6297,410.102,4.9937,1.0066,0.6205,5.8952,346.5799,55.5926,8.2054,6.7956,49.6638,70.5639,14.7776,1754.5258,2.9378,84.8505,2.0565,10.7885,,1.4463,,,,14.3641,,211.4049,3.0308,,11.507,,2.2657,2.9246,13.3205,,6.9352,59.878,1.8494,13.1886
03-Jul-06,2.4791,,,0.8283,40.9705,22.5379,404.8079,4.9734,1.0027,0.6185,5.7845,345.1879,55.2842,8.1344,6.7535,49.5371,70.1073,14.7503,1742.4924,2.8511,84.7041,2.0498,10.7463,,1.4404,,,,14.3245,,211.5851,3.0352,,11.4736,,2.2571,2.9205,13.2996,,6.9172,59.5483,1.8442,12.9924
04-Jul-06,2.4731,,,0.8295,41.0201,22.5755,402.7996,4.982,1.0041,0.6196,5.7733,345.7639,55.3231,8.0956,6.7248,49.5876,69.9253,14.757,1742.1768,2.8568,84.8189,2.0434,10.7645,,1.4428,,,,14.3454,,211.6503,3.0214,,11.5002,,2.2624,2.9152,13.2403,,6.9266,59.5136,1.8467,13.0035
05-Jul-06,2.4753,,,0.8289,41.1428,22.555,405.5038,4.9773,1.0033,0.6189,5.8339,345.4494,55.409,8.0648,6.693,49.3552,70.0191,14.6574,1735.6738,2.935,84.1989,2.042,10.7544,,1.4415,,,,14.2474,,212.1379,3.0366,,11.466,,2.2636,2.9086,13.2304,,6.8756,59.4415,1.8332,13.2036
06-Jul-06,2.4628,,,0.8278,41.0087,22.5336,404.9459,4.9728,1.0025,0.6183,5.8053,345.1286,55.3326,8.0751,6.7335,49.3872,70.0808,14.6801,1744.3077,2.8732,84.4974,2.0387,10.7431,,1.4402,,,,14.2713,,211.4362,3.032,,11.4464,,2.2604,2.9057,13.2125,,6.8876,59.5944,1.8365,13.1774
07-Jul-06,2.4607,,,0.8299,41.0641,22.5838,405.3151,4.9838,1.0047,0.6196,5.8092,345.9129,55.3969,8.119,6.7523,49.6432,70.1693,14.7741,1754.2785,2.8908,84.8731,2.0606,10.7659,,1.4434,,,,14.3792,,210.9613,3.03,,11.5008,,2.2616,2.9158,13.2177,,6.9407,59.9553,1.8507,13.1703
10-Jul-06,2.4609,,,0.8307,41.1353,22.6118,404.4304,4.9897,1.006,0.6204,5.8552,346.3418,55.5595,8.0899,6.7058,49.5137,69.6726,14.7035,1734.222,2.8397,84.6676,2.0726,10.7802,,1.4452,,,,14.306,,210.0397,3.0131,,11.5589,,2.2661,2.8983,13.2678,,6.9047,59.5379,1.841,13.0864
11-Jul-06,2.4503,,,0.831,41.0819,22.6095,400.2415,4.9892,1.0056,0.6205,5.8194,346.27,55.6152,8.0808,6.7284,49.5329,69.6704,14.7189,1744.2922,2.8612,84.7872,2.0852,10.7793,,1.445,,,,14.3215,,210.531,2.9982,,11.5421,,2.2639,2.9095,13.2335,,6.9097,59.7914,1.8424,13.1424
12-Jul-06,2.4356,,,0.8302,41.1459,22.5954,400.0791,4.9861,1.0053,0.6201,5.8361,346.0618,55.5654,8.1411,6.6971,49.364,69.4808,14.6379,1738.3946,2.8511,84.469,2.0868,10.7727,,1.4441,,,,14.2472,,211.7956,2.9808,,11.4867,,2.2651,2.9031,13.2517,,6.8717,59.4875,1.8323,13.0612
13-Jul-06,2.4407,,,0.8342,41.3978,22.7123,406.2268,5.0122,1.0103,0.623,5.8598,347.8439,56.1692,8.3281,6.7436,49.6112,69.7294,14.7214,1749.0853,2.9194,85.0867,2.0859,10.8284,,1.4516,,,,14.3276,,212.3481,2.978,,11.514,,2.267,2.9128,13.3405,,6.9099,60.0194,1.8425,13.2776
14-Jul-06,2.4361,,,0.8347,41.3266,22.7162,407.6767,5.0128,1.0105,0.6233,5.8495,347.9117,56.1427,8.3328,6.7341,49.5013,69.6613,14.6693,1749.7425,2.8938,84.9144,2.0692,10.8297,,1.4518,,,,14.2639,,213.3958,2.9616,,11.4894,,2.269,2.9145,13.3617,,6.8796,59.9335,1.8344,13.1829
17-Jul-06,2.4316,,,0.8356,41.4142,22.738,407.1227,5.0179,1.0116,0.6239,5.87,348.2378,56.0584,8.1747,6.7123,49.1511,69.5427,14.5499,1735.3393,2.8945,84.8885,2.0629,10.8408,,1.4532,,,,14.1461,,213.0946,2.9296,,11.509,,2.271,2.9032,13.4232,,6.8231,59.7767,1.8193,13.175
18-Jul-06,2.4413,,,0.8402,41.5952,22.8679,408.0744,5.0465,1.0174,0.6276,5.8846,350.2197,56.4261,8.1422,6.7237,49.4044,69.6923,14.6011,1750.1114,2.8844,85.1277,2.069,10.9029,,1.4615,,,,14.1926,,214.2159,2.9135,,11.5904,,2.2888,2.9096,13.5402,,6.8465,60.0622,1.8256,13.137
19-Jul-06,2.4585,,,0.8418,41.6238,22.9069,405.9462,5.0551,1.0191,0.6303,5.839,350.8401,56.2627,8.2005,6.7977,49.6599,70.1754,14.7194,1762.2486,2.8714,86.2083,2.0835,10.9222,,1.464,,,,14.3059,,215.3737,2.9539,,11.6622,,2.2976,2.9251,13.5354,,6.8994,60.5197,1.8397,13.0876
20-Jul-06,2.4617,,,0.8416,41.5774,22.9007,402.9229,5.0538,1.0188,0.6285,5.7717,350.7444,55.9253,8.2193,6.8133,49.825,70.3734,14.792,1762.2498,2.8712,86.5621,2.0985,10.9184,,1.4636,,,,14.3951,,216.1091,2.9752,,11.6253,,2.2999,2.9345,13.5218,,6.9426,60.6138,1.8512,12.896
21-Jul-06,2.4666,,,0.8425,41.6121,22.9295,405.0716,5.0601,1.0201,0.6281,5.7927,351.1861,56.2449,8.312,6.8396,49.9633,70.6365,14.8362,1766.052,2.8835,86.7456,2.1155,10.9326,,1.4655,,,,14.4556,,215.8601,2.9741,,11.6143,,2.3001,2.9405,13.5432,,6.9726,60.8837,1.8591,13.0189
24-Jul-06,2.456,,,0.8423,41.6503,22.9288,400.9844,5.0598,1.0199,0.6291,5.7464,351.182,56.1134,8.2487,6.8352,49.8254,70.3131,14.7732,1762.2203,2.8593,86.6587,2.116,10.934,,1.4654,,,,14.3895,,215.9622,2.9711,,11.6605,,2.3073,2.935,13.5735,,6.9384,60.7628,1.8501,12.996
25-Jul-06,2.4454,,,0.841,41.4719,22.8886,398.6863,5.0509,1.0181,0.6281,5.7256,350.5731,55.6814,8.1656,6.8108,49.7434,70.1629,14.7487,1759.3598,2.8315,86.4027,2.1067,10.9154,,1.4629,,,,14.3654,,215.8589,2.9472,,11.6235,,2.3052,2.9297,13.5299,,6.927,60.5613,1.847,12.9244
26-Jul-06,2.4327,,,0.8416,41.5787,22.9055,398.6294,5.0548,1.019,0.6282,5.7291,350.8173,55.8162,8.1901,6.7966,49.7459,70.1268,14.742,1762.9584,2.8138,86.2872,2.1051,10.9226,,1.4639,,,,14.365,,215.8103,2.9579,,11.6185,,2.3075,2.9222,13.5514,,6.9266,60.5506,1.8469,12.9095
27-Jul-06,2.4386,,,0.8418,41.5493,22.907,396.9141,5.0552,1.0191,0.6285,5.732,350.8775,55.5271,8.2458,6.8476,49.9716,70.4659,14.8659,1775.3729,2.7927,86.7459,2.1098,10.9245,,1.464,,,,14.4897,,215.3639,3.0045,,11.5647,,2.303,2.9424,13.5152,,6.9919,61.0521,1.8643,12.7589
28-Jul-06,2.433,,,0.8401,41.6014,22.8649,397.9374,5.0459,1.0172,0.6274,5.7654,350.2027,55.6295,8.2544,6.8395,50.0151,70.5588,14.8672,1779.2652,2.785,86.8157,2.1075,10.9051,,1.4613,,,,14.4983,,213.98,3.0219,,11.524,,2.298,2.9466,13.5076,,6.9958,61.1851,1.8654,12.8215
31-Jul-06,2.4365,,,0.8409,41.6816,22.8929,398.8199,5.052,1.0185,0.6283,5.7644,350.6318,55.757,8.1984,6.8289,50.057,70.6511,14.8789,1784.3875,2.7829,86.8202,2.1104,10.9182,,1.4631,,,,14.5094,,213.6896,3.0281,,11.5157,,2.299,2.9431,13.4827,,7.0026,61.1438,1.8671,12.9483
01-Aug-06,2.4506,,,0.8426,41.7546,22.9313,401.7912,5.0605,1.02,0.6286,5.7678,351.2211,55.8646,8.2156,6.8569,50.1077,70.8287,14.8904,1785.3322,2.8229,86.8808,2.1205,10.9353,,1.4656,,,,14.5163,,215.0728,3.022,,11.539,,2.308,2.9534,13.4963,,7.0042,61.29,1.8676,13.0312
02-Aug-06,2.4552,,,0.8431,41.7725,22.9452,399.4676,5.0636,1.0207,0.6297,5.7588,351.4332,55.7891,8.264,6.9052,50.2834,71.1558,14.9738,1807.7791,2.8105,87.585,2.113,10.9417,,1.4665,,,,14.6039,,215.2802,3.0287,,11.5536,,2.3069,2.9698,13.4806,,7.0459,61.7153,1.8787,12.8977
03-Aug-06,2.4832,,,0.8486,41.8948,23.0991,402.2216,5.0973,1.0277,0.6339,5.7765,353.7985,55.9966,8.3198,6.9535,50.5551,71.5175,15.0604,1823.8189,2.8252,87.8341,2.1266,11.0152,,1.4763,,,,14.6793,,217.3097,3.0499,,11.608,,2.3272,2.9818,13.5923,,7.0824,62.0618,1.8885,12.9882
04-Aug-06,2.4954,,,0.8524,41.9652,23.187,401.8393,5.1169,1.0314,0.636,5.7628,355.1586,55.8953,8.4039,7.022,50.9435,72.1882,15.2401,1843.1549,2.8037,88.7045,2.155,11.0578,,1.4819,,,,14.8517,,218.2173,3.0509,,11.6928,,2.3342,3.0048,13.644,,7.1651,62.7914,1.9105,13.0105
07-Aug-06,2.4984,,,0.8547,41.9725,23.2361,400.7907,5.1278,1.0338,0.6377,5.7349,355.9193,55.7681,8.3745,6.9937,50.9917,72.114,15.2173,1838.3735,2.795,88.9394,2.1386,11.0808,,1.4851,,,,14.8498,,219.627,3.064,,11.7191,,2.3347,3.0037,13.6416,,7.1623,62.7274,1.9098,12.9633
08-Aug-06,2.5072,,,0.8557,41.9278,23.2443,401.1092,5.1293,1.0341,0.6378,5.7534,356.0438,55.6866,8.3238,6.9947,50.9604,71.7679,15.2027,1837.8733,2.8026,88.6467,2.1353,11.0838,,1.4856,,,,14.8308,,219.4806,3.0432,,11.7506,,2.3388,3.0008,13.6489,,7.1526,62.5848,1.9072,13.0386
09-Aug-06,2.4929,,,0.853,41.6503,23.1783,398.8447,5.1147,1.031,0.6357,5.7215,355.0331,55.3218,8.3249,6.9922,50.9195,71.5057,15.2201,1831.2063,2.7637,88.5781,2.1373,11.0519,,1.4814,,,,14.8432,,219.8135,3.03,,11.7566,,2.3333,3.0009,13.5839,,7.158,62.541,1.9086,12.8521
10-Aug-06,2.4649,,,0.853,41.4982,23.1703,399.4919,5.113,1.0307,0.6357,5.7314,354.8958,55.2791,8.3201,6.9283,50.6545,70.7249,15.0758,1812.0606,2.7516,87.7417,2.13,11.0489,,1.4809,,,,14.7125,,218.3326,2.9834,,11.7785,,2.3379,2.9737,13.6313,,7.0948,61.6377,1.8918,12.8393
11-Aug-06,2.4704,,,0.8556,41.6457,23.2485,401.3016,5.1302,1.0342,0.6377,5.7406,356.072,55.6351,8.3089,6.9724,50.8225,70.6253,15.1303,1824.4398,2.7497,88.2105,2.1248,11.086,,1.4859,,,,14.7535,,220.1848,2.9846,,11.8554,,2.3462,2.9927,13.6771,,7.1143,61.919,1.897,12.8199
14-Aug-06,2.4869,,,0.8545,41.7408,23.2328,406.2565,5.1268,1.0335,0.6374,5.756,355.7937,55.6709,8.2676,6.9614,50.7316,70.6869,15.1062,1827.4887,2.7713,88.1055,2.1279,11.0784,,1.4849,,,,14.7198,,220.3583,2.9946,,11.9011,,2.3474,2.9891,13.6994,,7.0967,61.9407,1.8923,12.9761
15-Aug-06,2.4781,,,0.8534,41.6381,23.1938,406.9092,5.1182,1.0317,0.6364,5.7456,355.1969,55.6146,8.2729,6.9792,50.7425,70.7306,15.164,1830.4843,2.7617,88.1028,2.1304,11.0601,,1.4824,,,,14.7457,,219.9159,2.9865,,11.8779,,2.3442,2.9907,13.6552,,7.1089,62.0681,1.8955,12.9961
16-Aug-06,2.4711,,,0.8512,41.5227,23.1295,405.6477,5.104,1.0289,0.6346,5.7253,354.2192,55.4064,8.284,6.9958,50.787,70.9935,15.1763,1833.785,2.7413,88.369,2.1221,11.0295,,1.4783,,,,14.7769,,219.982,2.9632,,11.9048,,2.3332,2.9893,13.5985,,7.1263,62.149,1.9,12.8746
17-Aug-06,2.4795,,,0.8475,41.2973,23.0294,404.1714,5.0819,1.0244,0.6316,5.7217,352.6933,55.1063,8.2549,6.9505,50.6026,71.209,15.1032,1819.0798,2.7223,87.783,2.1152,10.9828,,1.4719,,,,14.7206,,218.7098,2.9465,,11.8821,,2.3249,2.9771,13.5291,,7.0999,61.7529,1.8931,12.8216
18-Aug-06,2.4784,,,0.8444,41.2102,22.9383,408.7445,5.0618,1.0204,0.6294,5.7332,351.2613,55.1448,8.2022,6.8991,50.2774,70.5884,14.9879,1801.7846,2.7188,87.2322,2.1132,10.9389,,1.466,,,,14.612,,217.5449,2.9489,,11.825,,2.3174,2.9568,13.5077,,7.0493,61.3877,1.8796,13.0892
21-Aug-06,2.4843,,,0.8459,41.423,22.975,409.2815,5.0699,1.0221,0.6304,5.7383,351.7945,55.3726,8.2548,6.961,50.5607,71.109,15.1157,1814.6702,2.7469,88.0493,2.1186,10.9566,,1.4684,,,,14.7499,,219.7864,2.9576,,11.8014,,2.3181,2.98,13.5097,,7.1145,62.0072,1.897,13.3545
22-Aug-06,2.4761,,,0.8487,41.4544,23.0595,407.3966,5.0888,1.0259,0.6325,5.7497,353.1026,55.4878,8.2373,6.9421,50.5174,71.0359,15.0436,1806.067,2.7525,87.7586,2.1066,10.996,,1.4738,,,,14.6859,,219.9347,2.9596,,11.8521,,2.3289,2.9729,13.5535,,7.0824,61.754,1.8885,13.455
23-Aug-06,2.4826,,,0.8525,41.6525,23.1573,409.2286,5.1104,1.0302,0.6352,5.7886,354.6007,55.7158,8.2783,6.9593,50.686,71.2505,15.0879,1809.6197,2.7743,88.0002,2.0975,11.043,,1.48,,,,14.7284,,220.6729,2.9589,,11.9191,,2.3374,2.9775,13.6047,,7.1021,62.067,1.8937,13.4335
24-Aug-06,2.4763,,,0.852,41.6894,23.131,413.0951,5.1046,1.0289,0.6348,5.8237,354.1977,55.8727,8.2824,6.9585,50.6233,71.2396,15.0733,1814.3255,2.8087,87.8177,2.1023,11.0295,,1.4783,,,,14.7098,,220.0076,2.9646,,11.9495,,2.3357,2.9837,13.603,,7.0939,62.1325,1.8914,13.5354
25-Aug-06,2.4943,,,0.8528,41.6763,23.1525,411.2884,5.109,1.0299,0.6354,5.818,354.5041,55.8151,8.2946,6.9412,50.5785,71.1192,15.0445,1814.4301,2.8067,87.6894,2.092,11.0399,,1.4797,,,,14.6741,,221.2513,2.9667,,11.9169,,2.3395,2.9804,13.6822,,7.0738,62.0748,1.8862,13.5674
29-Aug-06,2.4903,,,0.8548,41.9293,23.2147,410.064,5.1228,1.0328,0.6372,5.8627,355.4714,55.9947,8.3269,6.9621,50.7585,71.0784,15.0716,1819.2662,2.8015,87.9631,2.1055,11.0693,,1.4837,,,,14.7224,,221.3179,2.953,,11.963,,2.3415,2.9825,13.7065,,7.0989,62.2215,1.8929,13.5371
30-Aug-06,2.4927,,,0.8556,41.9185,23.2375,408.789,5.1278,1.0338,0.6377,5.8548,355.8284,56.0126,8.3294,7.0137,50.9695,71.639,15.1681,1832.5229,2.8188,88.3956,2.1163,11.0781,,1.4852,,,,14.8233,,223.0856,2.9385,,12.028,,2.342,3.0001,13.7429,,7.1483,62.7136,1.9059,13.4915
31-Aug-06,2.4899,,,0.8561,41.9436,23.2473,412.0071,5.13,1.0343,0.6378,5.8651,355.9486,56.0177,8.2995,7.0005,50.8931,71.4887,15.1256,1828.5807,2.7871,88.3196,2.1106,11.0833,,1.4858,,,,14.7899,,223.0811,2.9053,,11.9914,,2.3453,2.9908,13.7625,,7.1327,62.6073,1.9018,13.712
01-Sep-06,2.4894,,,0.8566,42.0148,23.2596,413.4142,5.133,1.0349,0.6379,5.9029,356.1368,56.0882,8.3121,6.9798,50.9207,71.4441,15.1377,1828.3109,2.7929,88.2987,2.105,11.0893,,1.4866,,,,14.805,,223.3069,2.9104,,12.0669,,2.3484,2.995,13.8709,,7.1383,62.5705,1.9034,13.7612
04-Sep-06,2.4699,,,0.8529,41.7756,23.1681,409.9673,5.1125,1.0307,0.6357,5.8826,354.7882,55.7877,8.3068,6.9697,50.8742,71.1633,15.1203,1824.6079,2.7549,88.2494,2.1077,11.0468,,1.4807,,,,14.8148,,220.8616,2.917,,12.059,,2.3408,2.9858,13.7818,,7.1436,62.3822,1.9048,13.6599
05-Sep-06,2.4579,,,0.8514,41.6632,23.1222,407.8097,5.1026,1.0285,0.6344,5.8562,354.0553,55.547,8.2551,6.8938,50.487,70.6602,15.0244,1810.5558,2.7471,87.457,2.1057,11.0244,,1.4778,,,,14.7201,,219.7309,2.9284,,12.0208,,2.3374,2.9678,13.7464,,7.0982,61.9826,1.8926,13.604
06-Sep-06,2.4561,,,0.8471,41.5488,23.0097,405.8114,5.0778,1.0235,0.6313,5.8439,352.3404,55.1805,8.2137,6.8623,50.2214,70.3156,14.9353,1799.8282,2.7579,86.5452,2.0788,10.9714,,1.4706,,,,14.6264,,219.3344,2.9008,,11.9924,,2.328,2.951,13.7163,,7.053,61.6837,1.8806,13.6842
07-Sep-06,2.4713,,,0.8479,41.6333,23.028,405.0006,5.0819,1.0245,0.6318,5.865,352.6205,55.3127,8.2265,6.8354,50.1033,70.0782,14.8812,1793.418,2.7688,86.3914,2.0805,10.981,,1.4718,,,,14.5735,,218.2273,2.9041,,12.1222,,2.3305,2.9424,13.7453,,7.0282,61.4672,1.874,13.8713
08-Sep-06,2.4739,,,0.8481,41.6917,23.0326,404.8165,5.0829,1.0247,0.6321,5.8637,352.6909,55.3568,8.1831,6.8291,49.999,69.807,14.8229,1784.9007,2.7572,85.9252,2.0895,10.9826,,1.4721,,,,14.5066,,217.7318,2.9252,,12.1452,,2.3293,2.934,13.7012,,6.9947,61.3431,1.8651,13.7799
11-Sep-06,2.4807,,,0.8456,41.6671,22.9606,404.1384,5.067,1.0214,0.6301,5.8537,351.5887,55.1618,8.1922,6.8391,49.915,69.8214,14.8119,1783.4369,2.7761,86.0475,2.0892,10.9483,,1.4675,,,,14.4884,,219.2908,2.9102,,12.1943,,2.3194,2.937,13.6048,,6.9853,61.3135,1.8625,13.8849
12-Sep-06,2.4889,,,0.8517,42.01,23.1276,404.0322,5.1038,1.0288,0.6347,5.8748,354.1453,55.4521,8.2303,6.8919,50.2708,70.2318,14.9035,1799.4506,2.7581,86.6902,2.0947,11.0279,,1.4781,,,,14.5914,,220.8894,2.9138,,12.2776,,2.3411,2.9567,13.6767,,7.0343,61.726,1.8756,13.7603
