DATE,XUDLADG,XUDLASG,XUDLBFG,XUDLBK67,XUDLBK82,XUDLCDG,XUDLDKG,XUDLDMG,XUDLERG,XUDLFFG,XUDLFMG,XUDLGBG,XUDLGDG,XUDLILG,XUDLIPG,XUDLJYG,XUDLNDG,XUDLNGG,XUDLNKG,XUDLPEG,XUDLSFG,XUDLSKG,XUDLSPG,XUDLUSG
29-Dec-99,80.9964,100.65,99.55,101.5515,100.1031,80.8548,101.8467,99.43,81.5,102.52,77.89,107.36,59.48,73.18,88.37,156.4178,87.018,98.49,94.3666,89.67,103.2814,82.6758,74.61,104.8331
30-Dec-99,81.6097,100.64,99.56,101.3502,99.902,80.8295,101.8392,99.42,81.48,102.51,77.89,107.22,59.48,73.17,88.37,156.0472,87.1736,98.49,94.6094,89.67,103.3037,82.5918,74.61,105.0558
04-Jan-00,81.6283,101.01,100.07,101.1289,99.7412,80.7099,102.4765,100.15,82.89,103.1,78.47,106.66,59.71,73.59,89.25,153.5163,86.57,99.08,93.9497,90.06,103.9671,82.675,74.97,104.1192
05-Jan-00,81.7708,101.07,100.15,101.2293,99.8411,80.5313,102.6048,100.29,83.15,103.2,78.59,106.74,59.72,73.66,89.37,152.0364,86.3659,99.18,93.712,90.13,104.1336,82.6275,75.04,104.3264
06-Jan-00,81.8308,101.19,100.18,101.8012,100.4043,80.3638,102.6554,100.38,83.29,103.25,78.64,107.29,59.77,73.7,89.36,149.9181,86.2178,99.22,93.7911,90.14,104.1243,82.6101,75.06,104.7131
07-Jan-00,82.0708,101.14,100.14,101.5621,100.1475,80.4174,102.6518,100.31,83.16,103.19,78.63,107.09,59.78,73.66,89.3,150.0206,86.532,99.17,93.6978,90.12,103.8887,82.2949,75.03,105.0516
10-Jan-00,82.2021,101.07,100.09,101.669,100.2481,80.5599,102.6012,100.24,83,103.12,78.58,107.33,59.76,73.61,89.17,150.2631,86.6349,99.1,93.4534,90.07,103.7289,82.1725,74.99,105.082
11-Jan-00,82.3003,101.16,100.1,102.1157,100.7112,80.4437,102.6086,100.3,83.1,103.16,78.6,107.7,59.69,73.65,89.17,149.4755,86.5452,99.14,93.5776,90.08,103.732,82.2941,75.01,105.0637
12-Jan-00,82.5192,101.14,100.06,102.2045,100.7956,80.5245,102.5496,100.23,82.97,103.11,78.56,107.85,59.71,73.61,89.08,149.5055,86.7872,99.08,93.6127,90.04,103.6811,82.219,74.98,105.149
13-Jan-00,83.5095,101.09,100.04,102.3681,100.9531,80.8476,102.4952,100.23,82.95,103.1,78.51,108.06,59.58,73.6,89.03,148.9082,87.6284,99.06,94.1891,90.02,103.503,82.3206,74.96,105.1382
14-Jan-00,83.9523,100.96,99.79,102.388,100.9466,80.9258,102.1105,99.85,82.21,102.79,78.16,108.25,59.43,73.39,88.58,149.9616,87.4612,98.75,94.4123,89.8,103.0207,82.7004,74.77,105.7009
17-Jan-00,83.2305,100.84,99.68,102.3277,100.8738,80.8634,101.9787,99.68,81.9,102.66,78.03,108.21,59.45,73.3,88.43,151.9953,86.9351,98.63,94.1974,89.73,102.926,82.776,74.7,105.4733
18-Jan-00,83.4724,100.89,99.73,102.5941,101.1369,80.9909,102.0359,99.76,82.02,102.71,78.08,108.49,59.48,73.33,88.46,150.802,86.736,98.67,94.2479,89.75,102.9847,82.7045,74.72,105.5411
19-Jan-00,83.4763,100.83,99.7,102.854,101.3908,80.9119,102.0032,99.72,81.95,102.68,78.06,108.77,59.51,73.31,88.38,150.4937,86.3673,98.64,94.4858,89.72,102.983,82.6266,74.7,105.671
20-Jan-00,83.832,100.79,99.61,103.3221,101.85,81.164,101.8799,99.64,81.76,102.6,77.97,109.33,59.4,73.26,88.2,150.7245,86.0452,98.55,94.4582,89.65,102.9798,82.7037,74.65,105.4587
21-Jan-00,83.2199,100.78,99.51,103.6203,102.1423,81.2995,101.7968,99.5,81.5,102.49,77.9,109.61,59.29,73.18,88.03,151.8343,85.6825,98.44,94.4228,89.58,102.9201,82.4573,74.58,105.3087
24-Jan-00,82.4738,100.69,99.42,104.0616,102.5632,81.4718,101.6656,99.4,81.27,102.38,77.78,110.14,59.23,73.12,87.82,151.1037,85.2847,98.33,94.5923,89.49,102.7286,82.568,74.51,105.6537
25-Jan-00,82.4313,100.79,99.54,103.6479,102.1756,81.6152,101.7874,99.55,81.58,102.52,77.87,109.67,59.3,73.21,88.05,150.475,85.3632,98.47,94.4396,89.58,102.804,82.8674,74.6,105.5477
26-Jan-00,82.11,100.74,99.49,103.434,101.9547,81.701,101.7639,99.46,81.42,102.45,77.83,109.46,59.27,73.16,87.98,150.7354,85.5277,98.41,94.2356,89.55,102.8519,82.7586,74.56,105.7955
27-Jan-00,82.6442,100.54,99.18,103.9855,102.4758,82.0263,101.4194,99.03,80.58,102.09,77.51,110.24,59.07,72.91,87.41,152.6925,85.5027,98.05,94.1007,89.31,102.3701,82.5225,74.33,105.9312
28-Jan-00,81.7222,100.5,99.14,103.5041,101.9956,81.698,101.4276,98.97,80.46,102.03,77.51,109.84,59.03,72.86,87.37,152.3713,83.5338,98,94.1357,89.29,102.3676,82.1476,74.3,106.7305
31-Jan-00,81.4692,100.51,99.13,103.7842,102.2618,81.3561,101.5062,98.99,80.48,102.03,77.58,110.2,59,72.86,87.33,150.6575,84.6127,98.01,93.7754,89.29,102.6856,81.7639,74.3,107.3438
01-Feb-00,81.3794,100.45,99.08,103.7938,102.2601,81.5391,101.3553,98.92,80.32,101.95,77.45,110.25,58.96,72.82,87.22,149.6795,84.3426,97.94,94.0286,89.23,102.5948,82.1922,74.26,107.828
02-Feb-00,81.9402,100.52,99.15,103.1482,101.622,81.557,101.355,99,80.49,102.03,77.45,109.59,59,72.86,87.39,149.0376,84.2508,98.01,94.4115,89.28,102.5407,82.6459,74.31,108.0479
03-Feb-00,81.6297,100.68,99.41,102.2566,100.7674,81.8263,101.6186,99.32,81.15,102.32,77.68,108.49,59.05,73.06,87.92,148.7,85.217,98.31,94.3663,89.49,103.0606,83.0715,74.5,107.4068
04-Feb-00,80.9971,100.64,99.37,101.6046,100.1131,81.6738,101.5498,99.23,81.02,102.28,77.6,107.82,58.98,73.02,87.95,150.2258,84.5632,98.27,93.989,89.48,102.8973,83.3683,74.47,107.457
07-Feb-00,81.5949,100.63,99.37,101.8399,100.3429,81.6494,101.5661,99.25,81.04,102.28,77.62,108.07,59,73.02,87.91,148.8036,84.9841,98.27,93.9912,89.47,103.0717,83.2597,74.48,107.838
08-Feb-00,81.5235,100.71,99.44,102.7363,101.2337,81.5336,101.6396,99.43,81.32,102.39,77.71,108.96,59.04,73.11,87.95,146.7594,84.9753,98.37,94.1982,89.51,103.0717,83.4175,74.53,107.7654
09-Feb-00,81.4902,100.78,99.51,102.4658,100.9751,81.6618,101.7415,99.51,81.5,102.47,77.8,108.62,59.08,73.17,88.1,147.0268,84.5985,98.45,94.193,89.57,103.1275,83.3078,74.59,107.5054
10-Feb-00,80.9884,100.69,99.43,102.4024,100.9031,81.3591,101.605,99.37,81.24,102.36,77.7,108.57,58.98,73.09,87.97,148.1869,84.8324,98.35,94.255,89.51,103.2139,83.2833,74.52,107.5955
11-Feb-00,80.883,100.74,99.52,101.7305,100.2491,81.25,101.6612,99.46,81.43,102.44,77.75,107.88,59.01,73.14,88.16,147.7411,84.651,98.44,94.2938,89.57,103.326,83.5266,74.58,107.826
14-Feb-00,80.9274,100.66,99.41,101.7235,100.2279,81.1525,101.6085,99.32,81.17,102.34,77.69,107.94,58.94,73.06,88,148.3723,84.3267,98.33,94.1113,89.51,103.1064,83.2164,74.51,108.1039
15-Feb-00,80.9974,100.72,99.46,102.0405,100.5444,80.9631,101.7234,99.4,81.31,102.39,77.8,108.24,58.94,73.1,88.04,148.1529,83.9664,98.38,93.9708,89.55,103.2086,82.8027,74.54,107.9514
16-Feb-00,81.1448,100.72,99.44,102.4137,100.9119,81.2004,101.718,99.41,81.3,102.38,77.8,108.63,58.94,73.1,87.98,147.0815,84.3578,98.37,93.933,89.53,103.3894,82.786,74.54,108.0675
17-Feb-00,81.329,100.8,99.54,102.5775,101.0732,81.1488,101.8488,99.54,81.54,102.47,77.93,108.79,58.95,73.17,88.07,145.7519,85.2398,98.47,93.405,89.59,103.4216,82.5922,74.59,108.232
18-Feb-00,81.222,100.11,99.19,102.0437,100.5573,81.4033,101.4701,100.96,81.63,102.11,77.69,107.91,58.7,72.9,88.01,144.9951,84.9373,98.09,93.5386,89.34,103.011,82.5916,74.38,108.2125
21-Feb-00,81.0902,100.87,99.62,102.0153,100.5307,81.2241,101.9666,99.68,81.81,102.58,78.03,108.22,59,73.24,88.29,144.5659,85.163,98.59,93.3781,89.68,103.6193,82.6795,74.67,108.5298
22-Feb-00,80.3911,101.11,99.97,101.8415,100.4019,80.5928,102.3091,100.14,82.73,102.98,78.36,107.72,59.16,73.52,88.89,144.3008,84.4805,98.97,93.5704,89.94,103.7755,83.024,74.91,107.6426
23-Feb-00,80.069,101.09,99.98,101.4737,100.0248,80.5525,102.3753,100.18,82.79,103,78.41,107.35,59.14,73.54,88.96,143.9639,84.1854,99,93.7266,89.97,103.5379,82.8248,74.92,108.009
24-Feb-00,79.4167,101.02,99.82,101.7286,100.2601,80.8656,102.1349,99.94,82.33,102.81,78.2,107.71,59,73.4,88.65,144.5009,84.5565,98.8,93.8519,89.83,103.445,82.9467,74.8,108.1932
25-Feb-00,79.9768,100.72,99.45,102.3279,100.8235,81.371,101.6809,99.44,81.33,102.38,77.78,108.6,58.82,73.11,87.96,145.5467,84.806,98.38,93.7487,89.53,103.0226,82.9732,74.54,108.7114
28-Feb-00,79.1646,100.48,99.1,102.6845,101.1612,81.438,101.1789,98.93,80.38,101.99,77.32,109.12,58.63,72.83,87.39,148.7237,84.2639,97.98,93.7617,89.25,102.7292,83.5368,74.29,108.5875
29-Feb-00,79.7546,100.51,99.12,102.264,100.7348,81.5318,101.2234,98.95,80.41,102,77.36,108.77,58.66,72.83,87.43,147.7563,84.65,97.99,93.6833,89.27,102.7406,83.3366,74.3,109.1025
01-Mar-00,78.0838,100.43,99.12,102.1844,100.6619,81.4381,101.2111,98.91,80.38,102,77.35,108.56,58.68,72.83,87.48,150.7467,83.4605,97.99,93.6472,89.28,102.7246,83.4055,74.3,108.1405
02-Mar-00,78.3083,100.47,99.13,101.9931,100.4659,81.293,101.2393,98.92,80.38,102,77.39,108.39,58.68,72.83,87.5,150.7561,84.6589,97.99,93.6753,89.29,102.6791,83.1022,74.3,108.318
03-Mar-00,78.3935,100.36,99.01,102.4213,100.8751,81.4121,101.1498,98.78,80.1,101.87,77.3,108.86,58.63,72.74,87.28,151.0296,85.0896,97.87,93.6886,89.21,102.5597,82.8058,74.22,108.4367
06-Mar-00,77.7203,100.44,99.06,101.9269,100.384,81.2775,101.1595,98.8,80.18,101.91,77.29,108.35,58.65,72.77,87.38,151.112,83.8645,97.91,93.6031,89.24,102.5302,83.1797,74.25,108.5748
07-Mar-00,77.9267,100.28,98.88,102.6429,101.0867,81.2954,100.9544,98.58,79.73,101.72,77.11,109.14,58.56,72.64,87.04,152.3834,83.8467,97.72,93.3734,89.09,102.3515,83.2077,74.12,108.3963
08-Mar-00,78.4497,100.28,98.85,102.738,101.1769,80.9202,100.9669,98.56,79.69,101.7,77.12,109.3,58.57,72.62,86.99,152.2816,84.3945,97.69,93.3015,89.08,102.4652,82.9538,74.11,108.577
09-Mar-00,78.5323,100.42,99.13,101.9022,100.3715,80.9806,101.2748,98.91,80.4,102.02,77.41,108.21,58.68,72.84,87.55,152.5425,84.4496,98.01,93.0921,89.32,102.7002,83.0828,74.3,107.8293
10-Mar-00,78.7392,100.35,99.04,101.9554,100.4151,80.9484,101.0946,98.78,80.14,101.91,77.25,108.34,58.63,72.76,87.38,152.6715,85.3952,97.9,93.3223,89.23,102.4583,83.4502,74.24,108.0692
13-Mar-00,78.826,100.4,99.07,101.7852,100.2619,80.8101,101.1106,98.79,80.2,101.94,77.28,108.11,58.65,72.78,87.45,153.9395,84.8259,97.93,93.0158,89.26,102.3266,83.455,74.25,107.7105
14-Mar-00,78.5967,100.36,99,101.4959,99.959,80.6681,101.0288,98.7,80.03,101.87,77.18,107.86,58.63,72.73,87.39,154.7831,84.4426,97.85,92.8066,89.22,102.1722,83.6764,74.21,107.8603
15-Mar-00,78.5052,100.44,99.18,101.2463,99.7313,80.4432,101.2851,98.93,80.47,102.06,77.39,107.48,58.75,72.86,87.68,153.7866,84.1851,98.05,92.7843,89.36,102.3848,83.5592,74.33,107.8191
16-Mar-00,78.0864,100.53,99.25,101.3011,99.7883,80.1034,101.3891,99.03,80.66,102.14,77.47,107.52,58.72,72.92,87.79,153.2966,84.0393,98.13,92.7948,89.4,102.5177,83.536,74.38,107.8228
17-Mar-00,77.8956,100.46,99.18,101.3132,99.7834,80.0648,101.2963,98.96,80.5,102.07,77.37,107.56,58.68,72.87,87.69,152.9078,83.7103,98.06,92.7675,89.35,102.4095,83.8255,74.34,108.2008
20-Mar-00,77.9221,100.56,99.26,100.9062,99.3884,80.3495,101.3831,99.06,80.73,102.16,77.46,107.11,58.7,72.93,87.86,152.1995,83.7495,98.16,92.6884,89.43,102.42,83.8109,74.4,108.2654
21-Mar-00,77.8691,100.5,99.24,101.5063,99.9772,80.4103,101.3315,99.05,80.67,102.14,77.42,107.75,58.7,72.92,87.75,151.5622,84.79,98.12,92.593,89.38,102.5078,83.9506,74.38,108.1854
22-Mar-00,77.9858,100.43,99.07,101.5153,99.9725,80.3673,101.1124,98.79,80.19,101.93,77.22,107.91,58.6,72.77,87.45,152.055,84.8638,97.92,92.7095,89.25,102.433,83.9447,74.25,108.6948
23-Mar-00,77.7552,100.49,99.18,101.8662,100.3426,80.2487,101.2311,98.97,80.51,102.07,77.35,108.17,58.6,72.87,87.63,150.7923,84.6103,98.06,93.1202,89.32,103.1585,83.9955,74.34,108.4167
24-Mar-00,77.7677,100.42,99.13,102.1733,100.6506,80.5358,101.123,98.89,80.37,102.01,77.26,108.43,58.59,72.83,87.54,151.0294,84.2647,98.01,93.1796,89.27,103.7549,84.3138,74.3,108.1014
27-Mar-00,78.3569,100.34,99.05,102.3608,100.8373,80.923,101.022,98.79,80.18,101.93,77.17,108.69,58.53,72.77,87.41,151.5206,85.7055,97.93,93.0457,89.21,103.7418,84.4344,74.26,107.8579
28-Mar-00,78.4825,100.27,98.97,102.1239,100.5978,81.0477,100.8269,98.65,79.91,101.83,76.99,108.47,58.46,72.7,87.3,152.8767,86.4912,97.82,93.1466,89.14,103.5703,85.0003,74.19,107.7103
29-Mar-00,78.3862,100.08,98.65,102.9526,101.3968,81.166,100.4731,98.21,79.05,101.45,76.66,109.55,58.27,72.44,86.66,154.2346,86.6164,97.44,92.8874,88.87,103.026,84.7696,73.95,108.1078
30-Mar-00,78.0067,100.04,98.62,103.4242,101.8852,80.938,100.4629,98.21,79.04,101.45,76.67,109.94,58.24,72.44,86.61,154.4043,85.9976,97.44,93.1454,88.86,103.1426,84.6418,73.94,107.9565
31-Mar-00,76.8993,99.98,98.57,103.2469,101.7144,81.1988,100.4067,98.05,78.8,101.36,76.6,109.69,58.15,72.37,86.54,158.6374,84.9458,97.34,92.7414,88.82,103.0264,84.48,73.88,106.856
03-Apr-00,77.4114,100.02,98.62,103.4518,101.9206,81.1893,100.518,98.18,78.99,101.42,76.71,109.99,58.19,72.42,86.6,155.0747,86.119,97.42,92.7103,88.86,103.5118,84.2452,73.93,107.6843
04-Apr-00,77.0366,100.01,98.59,103.6339,102.0982,81.2412,100.5196,98.16,78.95,101.39,76.72,110.27,58.2,72.41,86.52,154.0528,86.4755,97.4,92.4004,88.84,103.7336,84.0865,73.92,108.0076
05-Apr-00,77.1323,100.17,98.86,102.5931,101.1074,81.0253,100.7961,98.48,79.61,101.69,76.98,108.94,58.33,72.6,87.1,154.1839,86.6586,97.71,92.3312,89.06,104.3698,84.3921,74.11,107.4668
06-Apr-00,76.7206,100.03,98.75,102.409,100.9054,81.3058,100.625,98.29,79.26,101.55,76.82,108.84,58.24,72.49,86.92,154.9836,86.3119,97.57,92.4406,88.97,104.6588,84.474,74.02,107.601
07-Apr-00,76.5233,100.05,98.76,102.4808,100.9698,80.9672,100.6403,98.33,79.32,101.57,76.83,108.91,58.27,72.51,86.93,154.3301,86.1991,97.59,92.4504,88.98,104.3956,84.5458,74.03,107.915
10-Apr-00,76.8028,100.13,98.84,102.5199,101.0031,80.9705,100.7228,98.46,79.54,101.66,76.9,108.96,58.33,72.58,87.04,152.2034,86.5489,97.67,92.1569,89.02,104.4421,84.8061,74.09,108.3131
11-Apr-00,76.4491,100.16,98.88,102.6934,101.1858,80.6389,100.7984,98.52,79.65,101.7,76.97,109.12,58.33,72.61,87.08,151.7673,86.5802,97.72,91.9193,89.06,104.7157,84.6614,74.12,108.3488
12-Apr-00,76.5008,100.05,98.75,102.8691,101.3502,80.7387,100.6715,98.33,79.29,101.55,76.87,109.35,58.25,72.5,86.86,153.5451,86.2573,97.57,92.1401,88.96,104.4719,84.2638,74.02,108.1771
13-Apr-00,76.4258,100.07,98.67,103.1318,101.6117,80.6584,100.5661,98.23,79.11,101.47,76.78,109.69,58.19,72.45,86.71,153.6096,86.4506,97.49,92.0874,88.9,104.3862,84.3113,73.97,108.315
14-Apr-00,76.3497,100.02,98.66,102.9488,101.4493,80.0348,100.5817,98.2,79.07,101.46,76.8,109.45,58.15,72.44,86.73,155.2265,86.0328,97.48,91.9327,88.91,104.5141,84.169,73.96,108.1353
17-Apr-00,75.318,100,98.63,102.9849,101.4965,79.5161,100.5624,98.13,78.95,101.41,76.78,109.5,58.1,72.4,86.66,156.2646,85.5088,97.44,91.565,88.89,104.5764,83.9773,73.93,108.2006
18-Apr-00,76.1085,99.89,98.56,102.7712,101.2682,79.6773,100.4265,98.03,78.75,101.32,76.66,109.35,58.07,72.34,86.56,156.4191,85.6639,97.35,91.6255,88.83,104.2664,84.2995,73.88,108.4563
19-Apr-00,76.427,99.78,98.32,103.4858,101.9598,80.102,100.0971,97.73,78.16,101.06,76.38,110.24,57.96,72.16,86.11,156.569,86.3039,97.09,91.4318,88.63,104.0938,84.5024,73.72,108.7114
20-Apr-00,76.3907,99.77,98.32,103.6258,102.0944,80.3163,100.0632,97.75,78.17,101.06,76.37,110.43,57.93,72.17,86.08,155.4141,86.1352,97.09,91.4542,88.62,104.0091,84.6248,73.72,108.9565
25-Apr-00,76.9441,99.61,98.04,104.4251,102.8591,80.4669,99.7286,97.39,77.47,100.74,76.08,111.43,57.75,71.95,85.54,155.6279,86.5524,96.77,91.1359,88.39,103.649,84.6315,73.52,109.53
26-Apr-00,76.557,99.6,97.97,104.8248,103.245,80.376,99.6248,97.31,77.29,100.66,75.99,111.92,57.65,71.9,85.36,154.6757,85.4969,96.68,91.2278,88.31,103.5682,84.7428,73.46,110.0053
27-Apr-00,76.4594,99.4,97.7,105.3381,103.7317,80.1879,99.334,96.96,76.61,100.36,75.73,112.64,57.48,71.69,84.88,155.6455,85.345,96.39,90.7106,88.11,103.3456,84.5873,73.27,110.5937
28-Apr-00,76.3402,99.52,97.82,104.7273,103.1382,80.166,99.4351,97.1,76.89,100.47,75.81,111.96,57.53,71.76,85.11,153.3345,86.0551,96.52,90.8811,88.19,103.7979,84.8888,73.36,111.2467
02-May-00,76.9019,99.43,97.76,104.7872,103.2008,79.9928,99.3552,97.01,76.72,100.4,75.74,112.16,57.52,71.71,85,152.4156,86.3083,96.45,90.9564,88.13,104.4084,84.9962,73.31,111.7007
03-May-00,77.7953,99.13,97.33,105.9608,104.3246,79.9362,98.8155,96.43,75.61,99.9,75.25,113.62,57.33,71.36,84.2,153.0364,87.2559,95.96,91.1162,87.77,104.7658,85.1381,73.01,112.465
04-May-00,77.7825,99.14,97.45,104.6633,103.0646,79.4568,98.9864,96.53,75.85,100.01,75.39,112.26,57.29,71.43,84.5,154.5779,87.406,96.09,90.8675,87.89,104.7094,84.8705,73.08,112.4303
05-May-00,78.2312,99.27,97.62,103.5464,101.975,79.6477,99.2449,96.74,76.27,100.2,75.59,110.97,57.43,71.55,84.88,153.8154,87.1382,96.28,90.6758,88.06,104.7109,84.7511,73.21,112.6423
08-May-00,77.5212,99.31,97.61,103.6562,102.0664,79.8769,99.2426,96.75,76.29,100.21,75.59,111.1,57.46,71.56,84.88,153.457,86.5013,96.29,90.7985,88.05,104.8265,84.8249,73.21,112.5754
09-May-00,76.839,99.46,97.84,103.3036,101.7399,79.5656,99.5315,97.09,76.9,100.48,75.86,110.59,57.56,71.75,85.29,152.1942,85.2761,96.56,90.8382,88.24,104.7704,84.7567,73.38,112.5031
10-May-00,76.6291,99.66,98.18,102.0033,100.478,79.5939,99.9931,97.5,77.73,100.85,76.23,109.05,57.72,72,85.94,151.7404,85.2591,96.92,90.724,88.53,104.7268,84.5239,73.61,112.1871
11-May-00,76.5674,99.59,98.09,101.1119,99.6001,79.9048,99.8731,97.33,77.44,100.73,76.17,108.26,57.65,71.9,85.88,153.4761,85.3497,96.82,90.4033,88.49,104.8394,84.2094,73.55,112.3198
12-May-00,76.3807,99.59,98.06,101.8793,100.3668,80.0922,99.793,97.33,77.41,100.71,76.16,109,57.63,71.89,85.78,152.9265,85.3489,96.8,90.9892,88.46,104.9688,84.0524,73.53,112.0821
15-May-00,75.6206,99.75,98.35,101.2222,99.7266,79.7894,100.1066,97.72,78.16,101.04,76.46,108.19,57.77,72.12,86.31,151.4286,84.7252,97.13,91.1657,88.69,105.0936,84.1789,73.74,111.9808
16-May-00,76.3216,99.67,98.19,100.7991,99.296,80.1792,99.9144,97.48,77.72,100.84,76.26,107.87,57.67,71.98,86.08,151.8037,84.7241,96.94,91.1543,88.57,105.0859,84.259,73.63,112.5564
17-May-00,75.6454,99.44,97.87,101.3359,99.8052,79.6641,99.5009,97.02,76.86,100.46,75.89,108.61,57.49,71.72,85.49,153.1916,83.0714,96.57,90.8846,88.3,104.9573,84.4139,73.39,113.3363
18-May-00,75.704,99.49,97.97,100.5,98.9902,79.3667,99.6103,97.16,77.14,100.6,75.96,107.66,57.51,71.81,85.78,153.9945,81.406,96.7,90.8989,88.41,104.6493,84.7646,73.47,113.2063
19-May-00,75.6309,99.38,97.86,100.6616,99.1581,79.725,99.5022,96.97,76.82,100.47,75.86,107.81,57.42,71.71,85.6,156.7899,81.4969,96.57,90.8083,88.33,104.7098,84.5459,73.39,112.4161
22-May-00,75.7392,99.58,98.13,100.558,99.0872,79.4269,99.9849,97.35,77.52,100.76,76.31,107.57,57.56,71.92,86.02,155.7208,81.9574,96.87,90.5598,88.56,105.0234,83.3726,73.57,112.0692
23-May-00,75.9562,99.7,98.36,99.1976,97.7667,79.3101,100.28,97.63,78.09,101.02,76.53,106.06,57.64,72.09,86.53,156.2411,82.2496,97.12,90.3893,88.77,104.5229,83.4699,73.74,111.8845
24-May-00,75.5444,99.78,98.39,99.0015,97.5617,78.9286,100.3148,97.68,78.19,101.07,76.57,105.84,57.69,72.12,86.61,155.4885,80.9974,97.17,90.4389,88.8,104.4653,83.5276,73.76,112.328
25-May-00,75.4875,99.71,98.35,99.0084,97.5655,78.9828,100.2405,97.64,78.11,101.03,76.5,105.92,57.65,72.1,86.56,155.0508,81.645,97.14,90.5862,88.77,104.7967,83.8088,73.75,112.4369
26-May-00,74.7626,100.03,98.75,98.5573,97.1665,79.0016,100.7727,98.18,79.17,101.49,77,105.09,57.84,72.42,87.28,154.9357,80.6523,97.59,90.6372,89.11,104.8432,83.3041,74.03,111.29
30-May-00,75.4507,100.04,98.81,98.9743,97.5851,78.8158,100.7791,98.29,79.34,101.57,77.05,105.44,57.89,72.48,87.33,155.4801,80.9869,97.66,90.4009,89.15,104.3311,83.4964,74.07,110.7183
31-May-00,74.9815,100.02,98.74,99.1642,97.7552,79.2698,100.6442,98.22,79.19,101.5,76.95,105.77,57.89,72.43,87.19,153.6473,81.2076,97.58,90.4705,89.07,104.3804,83.7619,74.03,111.2881
01-Jun-00,75.3464,100.11,98.88,98.8263,97.4198,79.601,100.753,98.41,79.54,101.65,77.05,105.34,57.93,72.54,87.44,152.111,81.5664,97.73,90.5612,89.17,104.512,84.1176,74.12,111.3116
02-Jun-00,75.7974,100.22,99.06,98.858,97.4691,80.1146,100.916,98.66,80.03,101.87,77.2,105.22,58.06,72.69,87.76,151.8897,82.3557,97.94,90.6808,89.31,104.7073,84.4952,74.25,110.2897
05-Jun-00,75.8359,100.23,99.02,98.9821,97.5895,80.3218,100.8619,98.58,78.89,101.81,77.15,105.43,58.03,72.65,87.65,152.9945,82.3067,97.88,91.0259,89.26,104.5575,84.262,74.21,109.9183
06-Jun-00,75.9671,100.32,99.19,98.8451,97.5011,80.0261,101.0444,98.79,80.35,102.02,77.32,104.93,58.15,72.8,88.03,155.0144,82.5108,98.09,91.2041,89.41,104.8676,84.4664,74.35,108.6369
07-Jun-00,76.1169,100.28,99.18,98.6422,97.3001,79.954,101.017,98.77,80.31,102.01,77.29,104.78,58.19,72.78,88.03,154.7153,82.3637,98.07,91.2428,89.4,105.0878,84.5979,74.34,108.8536
08-Jun-00,76.3564,100.25,99.19,98.2822,96.9473,80.0725,101.0613,98.77,80.31,102.01,77.33,104.45,58.17,72.78,88.06,154.1073,82.1764,98.08,90.9765,89.42,105.2814,84.3651,74.34,109.2439
09-Jun-00,76.0796,100.29,99.2,98.1518,96.8163,80.2054,101.0681,98.78,80.32,102,77.35,104.35,58.19,72.77,88.07,153.2402,82.2925,98.09,90.9577,89.43,105.3922,84.2858,74.35,109.5699
12-Jun-00,76.6134,100.24,99.17,98.4241,97.0865,80.1902,100.9687,98.75,80.26,101.99,77.27,104.6,58.19,72.76,88.02,153.512,82.2451,98.06,91.0933,89.39,105.6677,84.769,74.33,109.2528
13-Jun-00,77.4063,100.34,99.34,98.0595,96.7441,80.4423,101.1472,98.96,80.67,102.17,77.4,104.16,58.27,72.88,88.32,152.7126,82.3565,98.24,91.1335,89.51,105.7186,85.0537,74.44,108.9494
14-Jun-00,77.8049,100.34,99.34,97.4797,96.1705,80.4484,100.995,98.95,80.67,102.18,77.25,103.44,58.28,72.89,88.43,153.1187,82.9241,98.25,91.8652,89.51,105.6004,86.1076,74.46,108.9366
15-Jun-00,78.0307,100.21,99.17,98.0675,96.7361,80.0696,100.8825,98.71,80.2,101.97,77.12,104.24,58.12,72.75,88.05,153.5341,81.8882,98.04,91.6455,89.36,105.5608,85.6472,74.33,109.3526
16-Jun-00,78.5029,100.33,99.31,98.1006,96.7885,80.2473,101.1465,98.92,80.6,102.14,77.35,104.21,58.21,72.86,88.29,153.0948,83.1497,98.21,91.5126,89.48,105.8303,85.1192,74.43,108.8482
19-Jun-00,77.6632,100.3,99.29,97.9397,96.6265,80.692,101.1284,98.87,80.52,102.11,77.31,104.01,58.19,72.84,88.28,153.9776,82.2125,98.18,91.5799,89.47,105.8579,85.2154,74.41,108.5682
20-Jun-00,77.7432,100.21,99.19,97.8999,96.5774,80.3636,100.9938,98.71,80.23,101.99,77.19,104.01,58.15,72.75,88.13,154.7608,82.5692,98.07,91.6067,89.39,106.0574,85.2819,74.34,108.7785
21-Jun-00,77.9746,100.11,99.01,97.9191,96.5817,80.3138,100.7911,98.46,79.75,101.78,77,104.16,58.06,72.61,87.84,155.385,82.545,97.87,91.5085,89.26,106.1507,85.2029,74.21,109.2443
22-Jun-00,77.6437,99.86,98.72,99.1065,97.7423,80.2789,100.5274,98.09,79.03,101.46,76.79,105.52,57.92,72.39,87.25,157.2597,82.3784,97.56,91.4656,89.04,106.1137,84.5098,74.01,109.105
23-Jun-00,77.1612,99.92,98.72,98.7008,97.3418,79.9773,100.5432,98.08,79.02,101.46,76.8,105.13,57.92,72.39,87.28,157.8444,82.0193,97.55,91.7171,89.05,105.7076,84.3376,74.01,109.3562
