SERIES,DESCRIPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Mar-93,1.4245,11.73,,34.31,,,,,,,,,,,,,,,,,,,1.2455,6.3945,1.6675,0.8414,5.653,6.0235,0.6965,224.15,7.7315,1605,0.6847,117.45,1.8939,1.8735,7.0825,153.9,1.5435,,7.6215,118.67,3.75,,3.18
10-Mar-93,1.4201,11.7,,34.24,,,,,,,,,,,,,,,,,,,1.2465,6.3785,1.6627,0.8396,5.645,6.02,0.6973,224.5,7.734,1602.25,0.6835,118.1,1.8957,1.8687,7.0695,153.77,1.5337,,7.602,118.37,3.75,,3.1865
11-Mar-93,1.415,11.69,,34.22,,,,,,,,,,,,,,,,,,,1.2457,6.38,1.6625,0.8398,5.6475,6.05,0.6971,224.55,7.734,1604.25,0.6833,117.65,1.8957,1.8687,7.071,153.73,1.525,,7.7625,118.5,3.75,,3.1935
12-Mar-93,1.4094,11.71,,34.25,,,,,,,,,,,,,,,,,,,1.2435,6.401,1.6652,0.8415,5.6615,6.073,0.6971,225.25,7.734,1608.25,0.6854,117.75,1.8939,1.872,7.08,153.92,1.5237,,7.782,118.82,3.75,,3.1885
15-Mar-93,1.4225,11.69,,34.25,,,,,,,,,,,,,,,,,,,1.2462,6.3985,1.6633,0.8405,5.655,6.048,0.6978,224.9,7.7355,1606.25,0.6846,118.37,1.8975,1.8697,7.0745,154.6,1.5247,,7.86,118.7,3.75,,3.1965
16-Mar-93,1.418,11.68,,34.15,,,,,,,,,,,,,,,,,,,1.2497,6.3795,1.66,0.8389,5.6432,6.0025,0.692,225.1,7.736,1605.25,0.6833,116.95,1.8939,1.8655,7.0695,153.5,1.5187,,7.78,118.45,3.75,,3.194
17-Mar-93,1.4081,11.72,,34.28,,,,,,,,,,,,,,,,,,,1.2513,6.401,1.6657,0.8416,5.662,6.004,0.6901,225.75,7.7353,1607.5,0.6849,117.05,1.8744,1.872,7.085,153.45,1.5285,,7.8315,119.05,3.75,,3.198
18-Mar-93,1.4011,11.66,,34.15,,,,,,,,,,,,,,,,,,,1.2497,6.386,1.656,0.8384,5.65,6.012,0.6787,225.8,7.7345,1605.25,0.6835,116.92,1.8709,1.8635,7.047,153.53,1.523,,7.816,118.7,3.75,,3.192
19-Mar-93,1.3982,11.455,,33.535,,,,,,,,,,,,,,,,,,,1.2445,6.264,1.6295,0.8241,5.5525,5.8985,0.6691,221.3,7.732,1576,0.6723,115.78,1.8744,1.8305,6.9185,151.4,1.5,,7.684,116.65,3.75,,3.178
22-Mar-93,1.3957,11.51,,33.66,,,,,,,,,,,,,,,,,,,1.245,6.285,1.6363,0.8269,5.565,5.92,0.6716,222.45,7.7318,1582.65,0.6745,115.6,1.8622,1.8378,6.945,151.55,1.51,,7.714,116.57,3.75,,3.177
23-Mar-93,1.4154,11.495,,33.655,,,,,,,,,,,,,,,,,,,1.2472,6.2735,1.6336,0.8262,5.5575,5.909,0.6742,222.4,7.7312,1585,0.6725,115.6,1.8797,1.8365,6.944,151.6,1.5125,,7.753,116.48,3.75,,3.1735
24-Mar-93,1.4174,11.455,,33.555,,,,,,,,,,,,,,,,,,,1.2452,6.2565,1.6285,0.8245,5.542,5.8885,0.6737,222.35,7.7305,1589.8,0.6707,116.77,1.8797,1.83,6.924,151.45,1.5085,,7.75,116.23,3.75,,3.173
25-Mar-93,1.4104,11.55,,33.825,,,,,,,,,,,,,,,,,,,1.2435,6.3065,1.6412,0.8309,5.581,5.946,0.6784,223.55,7.7317,1601.75,0.6754,117.32,1.8797,1.845,6.987,152.35,1.521,,7.8235,117.27,3.75,,3.18
26-Mar-93,1.41,11.47,,33.6,,,,,,,,,,,,,,,,,,,1.2446,6.2645,1.6308,0.8258,5.5485,5.91,0.6704,223.85,7.731,1593.5,0.6714,116.35,1.8727,1.8335,6.934,151.2,1.509,,7.7125,116.5,3.75,,3.186
29-Mar-93,1.4134,11.48,,33.63,,,,,,,,,,,,,,,,,,,1.246,6.27,1.6312,0.8274,5.539,5.9125,0.672,221.55,7.731,1612,0.6714,116.95,1.8727,1.8345,6.9455,151.6,1.5115,,7.76,116.9,3.75,,3.18
30-Mar-93,1.4065,11.42,,33.515,,,,,,,,,,,,,,,,,,,1.252,6.238,1.6195,0.8222,5.502,5.895,0.6684,221.5,7.731,1605.5,0.6667,116.75,1.8727,1.823,6.91,150.45,1.497,,7.723,115.77,3.75,,3.182
31-Mar-93,1.4164,11.32,,33.18,,,,,,,,,,,,,,,,,,,1.2565,6.185,1.6103,0.8168,5.471,5.849,0.6639,219.75,7.731,1597,0.6612,114.8,1.8779,1.8095,6.8475,148.45,1.4915,,7.728,114.95,3.75,,3.174
01-Apr-93,1.4368,11.28,,33,,,,,,,,,,,,,,,,,,,1.2612,6.161,1.6037,0.8137,5.4435,5.8215,0.6561,220.45,7.7315,1593.5,0.6585,114.2,1.9011,1.803,6.8225,148.45,1.488,,7.6265,114.65,3.75,,3.1775
02-Apr-93,1.4327,11.23,,32.92,,,,,,,,,,,,,,,,,,,1.2617,6.1555,1.6007,0.8125,5.437,5.812,0.6574,218.5,7.7315,1596,0.6579,114.25,1.8886,1.798,6.8115,148.6,1.4805,,7.56,114.55,3.75,,3.174
05-Apr-93,1.4225,11.22,,32.86,,,,,,,,,,,,,,,,,,,1.2623,6.131,1.5953,0.8095,5.414,5.791,0.6572,218.35,7.7315,1587,0.656,113.55,1.8762,1.793,6.797,147.6,1.478,,7.5665,113.85,3.75,,3.18
06-Apr-93,1.4194,11.34,,33.2,,,,,,,,,,,,,,,,,,,1.2602,6.194,1.6125,0.8171,5.459,5.853,0.6616,220,7.731,1593,0.6614,114.35,1.8779,1.812,6.865,149.25,1.4895,,7.652,115.45,3.75,,3.1825
07-Apr-93,1.4154,11.38,,33.33,,,,,,,,,,,,,,,,,,,1.2612,6.212,1.6167,0.8192,5.47,5.8565,0.6607,221.05,7.7305,1594,0.6618,113.85,1.8674,1.8175,6.887,150.5,1.49,,7.675,116.05,3.75,,3.1995
08-Apr-93,1.4094,11.32,,33.13,,,,,,,,,,,,,,,,,,,1.2567,6.178,1.6085,0.8133,5.4415,5.8,0.6554,219.35,7.732,1565.5,0.6583,113.35,1.8553,1.8075,6.85,149.85,1.481,,7.613,115.65,3.75,,3.179
13-Apr-93,1.3908,11.13,,32.6,,,,,,,,,,,,,,,,,,,1.2602,6.0665,1.5807,0.7979,5.3455,5.618,0.6414,215.95,7.732,1522.75,0.6464,113.4,1.845,1.7752,6.7175,146.83,1.4475,,7.435,113.82,3.75,,3.16
14-Apr-93,1.3879,11.18,,32.7,,,,,,,,,,,,,,,,,,,1.2635,6.098,1.5902,0.8029,5.3775,5.557,0.6438,217.2,7.7313,1538,0.6523,113.85,1.8416,1.786,6.741,147.65,1.4548,,7.412,114.65,3.75,,3.1625
15-Apr-93,1.3879,11.23,,32.87,,,,,,,,,,,,,,,,,,,1.2605,6.131,1.5968,0.8062,5.4025,5.5455,0.645,217.85,7.731,1541.5,0.6545,113.05,1.8484,1.7945,6.77,148.25,1.458,,7.436,115.32,3.75,,3.1775
16-Apr-93,1.3957,11.36,,33.22,,,,,,,,,,,,,,,,,,,1.2587,6.1955,1.6157,0.8144,5.457,5.5925,0.6553,220.4,7.7305,1546.5,0.6625,112.45,1.857,1.8148,6.847,149.95,1.4765,,7.53,116.85,3.75,,3.1925
19-Apr-93,1.3918,11.25,,32.95,,,,,,,,,,,,,,,,,,,1.2557,6.1325,1.5992,0.8061,5.4035,5.5175,0.6494,218.25,7.7307,1529.5,0.6562,110.82,1.8467,1.797,6.774,147.9,1.4685,,7.3975,115.6,3.75,,3.1813
20-Apr-93,1.3947,11.24,,32.87,,,,,,,,,,,,,,,,,,,1.2567,6.127,1.5975,0.8054,5.398,5.5,0.6475,218,7.73,1530.5,0.6553,110.75,1.8501,1.795,6.7675,147.55,1.4635,,7.377,115.6,3.75,,3.164
21-Apr-93,1.3976,11.28,,32.99,,,,,,,,,,,,,,,,,,,1.258,6.145,1.6028,0.8081,5.414,5.548,0.6502,218.85,7.7297,1532.75,0.6579,110.8,1.8501,1.802,6.7925,148.45,1.46,,7.42,116.2,3.75,,3.169
22-Apr-93,1.4035,11.31,,33.09,,,,,,,,,,,,,,,,,,,1.2607,6.165,1.6075,0.8098,5.4265,5.55,0.6461,218.9,7.73,1529.5,0.6594,110.05,1.8484,1.807,6.8,148.85,1.4585,,7.42,116.92,3.75,,3.175
23-Apr-93,1.4,11.14,,32.57,,,,,,,,,,,,,,,,,,,1.2615,6.0775,1.581,0.7959,5.342,5.4465,0.6343,215.55,7.7285,1485,0.6489,110.47,1.8389,1.7785,6.695,147.4,1.43,,7.27,116.4,3.75,,3.1555
26-Apr-93,1.3889,11.06,,32.34,,,,,,,,,,,,,,,,,,,1.2592,6.0285,1.5677,0.7887,5.299,5.365,0.6277,213.7,7.726,1463,0.6423,110.3,1.8298,1.7615,6.625,145.8,1.4175,,7.189,115.7,3.75,,3.141
27-Apr-93,1.3918,11.08,,32.42,,,,,,,,,,,,,,,,,,,1.2695,6.09,1.5795,0.7936,5.3305,5.389,0.6319,215,7.727,1474,0.6479,111.35,1.8315,1.7755,6.6835,146.3,1.424,,7.2525,116.25,3.75,,3.1445
28-Apr-93,1.4015,11.16,,32.7,,,,,,,,,,,,,,,,,,,1.2755,6.104,1.5862,0.7966,5.352,5.4225,0.6367,215.25,7.7272,1474,0.6506,112.4,1.8382,1.7825,6.7,147.15,1.434,,7.27,116.15,3.75,,3.159
29-Apr-93,1.4015,11.08,,32.43,,,,,,,,,,,,,,,,,,,1.2715,6.0665,1.577,0.792,5.316,5.41,0.6348,214.1,7.728,1471,0.6475,111.85,1.8382,1.771,6.666,146.1,1.422,,7.261,115.5,3.75,,3.155
30-Apr-93,1.4164,11.15,,32.57,,,,,,,,,,,,,,,,,,,1.2712,6.1025,1.5875,0.7978,5.3535,5.4525,0.6376,215.25,7.7305,1489,0.6515,111.25,1.8467,1.782,6.708,146.8,1.432,,7.312,116.2,3.75,,3.16
04-May-93,1.4306,11.06,,32.32,,,,,,,,,,,,,,,,,,,1.2715,6.03,1.5718,0.7894,5.2945,5.408,0.6358,213.85,7.729,1467,0.645,110.3,1.8519,1.765,6.647,145.7,1.418,,7.305,115.05,3.75,,3.156
05-May-93,1.4276,11.115,,32.45,,,,,,,,,,,,,,,,,,,1.2745,6.0755,1.5812,0.7926,5.3305,5.41,0.6392,214.9,7.729,1460,0.6485,110.15,1.8467,1.774,6.69,146.4,1.419,,7.317,115.65,3.75,,3.16
06-May-93,1.4194,11.12,,32.5,,,,,,,,,,,,,,,,,,,1.2715,6.08,1.5792,0.7924,5.326,5.404,0.6367,215.2,7.7287,1461,0.6487,110.25,1.8315,1.7735,6.6835,146.6,1.421,,7.3,115.65,3.75,,3.16
07-May-93,1.4134,11.08,,32.49,,,,,,,,,,,,,,,,,,,1.2715,6.0865,1.5785,0.7912,5.32,5.392,0.634,214.75,7.7287,1453,0.6481,110.15,1.8265,1.772,6.669,146.6,1.4205,,7.287,115.7,3.75,,3.158
10-May-93,1.4225,11.27,,32.98,,,,,,,,,,,,,,,,,,,1.2683,6.1855,1.603,0.8032,5.3955,5.504,0.6496,217.75,7.7295,1474,0.6588,111.83,1.8365,1.7968,6.771,148.7,1.4465,,7.385,117.45,3.75,,3.1795
11-May-93,1.4306,11.31,,33.04,,,,,,,,,,,,,,,,,,,1.2735,6.1965,1.6055,0.8062,5.416,5.523,0.6472,218.15,7.729,1489,0.6612,111.201,1.8467,1.8015,6.794,149.5,1.4565,,7.423,117.95,3.75,,3.1835
12-May-93,1.4265,11.32,,33.06,,,,,,,,,,,,,,,,,,,1.2745,6.2025,1.608,0.8064,5.424,5.52,0.6495,218.1,7.7315,1480,0.6616,111.45,1.8416,1.805,6.81,149.95,1.459,,7.405,118.1,3.75,,3.1815
13-May-93,1.4205,11.36,,33.2,,,,,,,,,,,,,,,,,,,1.272,6.2275,1.614,0.812,5.4415,5.556,0.6556,219.9,7.7295,1486,0.6645,111.75,1.8399,1.8105,6.855,158.1,1.4575,,7.39,123.3,3.75,,3.18
14-May-93,1.4255,11.31,,33.06,,,,,,,,,,,,,,,,,,,1.2745,6.19,1.6067,0.808,5.422,5.549,0.6507,218.8,7.7292,1476.5,0.6609,111.17,1.8416,1.803,6.8285,155,1.4525,,7.365,122.4,3.75,,3.18
17-May-93,1.4235,11.32,,33.1,,,,,,,,,,,,,,,,,,,1.2762,6.195,1.611,0.8094,5.4295,5.535,0.651,218.35,7.7298,1475.5,0.6606,111.35,1.8399,1.807,6.836,154.9,1.462,,7.326,122.95,3.75,,3.175
18-May-93,1.4466,11.42,,33.38,,,,,,,,,,,,,,,,,,,1.2727,6.2325,1.6222,0.8147,5.473,5.54,0.6527,219.9,7.7287,1481,0.666,111.52,1.8622,1.819,6.877,154.45,1.476,,7.368,123.6,3.75,,3.1885
19-May-93,1.442,11.41,,33.38,,,,,,,,,,,,,,,,,,,1.267,6.228,1.6232,0.8141,5.47,5.507,0.6495,219.6,7.7293,1472,0.6656,110.47,1.8529,1.8195,6.866,154.4,1.474,,7.376,123.9,3.75,,3.178
20-May-93,1.442,11.36,,33.21,,,,,,,,,,,,,,,,,,,1.2668,6.194,1.6145,0.8102,5.44,5.44,0.644,218.9,7.7285,1469.25,0.6623,110.4,1.8467,1.813,6.849,153.55,1.467,,7.32,123.25,3.75,,3.172
21-May-93,1.4409,11.45,,33.43,,,,,,,,,,,,,,,,,,,1.2668,6.23,1.6298,0.8165,5.485,5.475,0.6491,220.35,7.728,1479,0.6662,110.3,1.8382,1.824,6.866,154.35,1.473,,7.3,123.85,3.75,,3.201
24-May-93,1.442,11.51,,33.6,,,,,,,,,,,,,,,,,,,1.262,6.2565,1.635,0.8197,5.5045,5.519,0.6506,221.35,7.7265,1484.5,0.6687,110.35,1.8382,1.8315,6.9015,154.75,1.4705,,7.3,124.65,3.75,,3.197
25-May-93,1.4286,11.45,,33.45,,,,,,,,,,,,,,,,,,,1.261,6.2225,1.627,0.8161,5.4785,5.495,0.6477,220.35,7.7275,1480,0.666,109.45,1.8265,1.8215,6.874,153.8,1.457,,7.28,124.3,3.75,,3.188
26-May-93,1.4327,11.46,,33.43,,,,,,,,,,,,,,,,,,,1.2638,6.239,1.6317,0.8189,5.4925,5.505,0.6472,220.45,7.727,1484,0.6673,108.8,1.8282,1.8255,6.89,154.95,1.4615,,7.3185,126.6,3.75,,3.192
27-May-93,1.442,11.35,,33.1,,,,,,,,,,,,,,,,,,,1.2627,6.1795,1.613,0.8123,5.441,5.4595,0.644,218.55,7.7253,1481,0.6612,107.9,1.8332,1.8085,6.8415,154.85,1.4385,,7.273,127.2,3.75,,3.1855
28-May-93,1.4567,11.18,,32.67,,,,,,,,,,,,,,,,,,,1.2705,6.082,1.5868,0.8005,5.3585,5.375,0.6396,215.2,7.7235,1464.5,0.6508,107.1,1.8399,1.7805,6.737,152.55,1.4175,,7.176,125.65,3.75,,3.178
01-Jun-93,1.4717,11.19,,32.68,,,,,,,,,,,,,,,,,,,1.2725,6.0945,1.5912,0.8023,5.3745,5.395,0.6425,216.3,7.7233,1468,0.6527,107.2,1.845,1.7845,6.758,153.3,1.4235,,7.197,125.55,3.75,,3.178
02-Jun-93,1.4728,11.22,,32.79,,,,,,,,,,,,,,,,,,,1.2705,6.1125,1.5958,0.8031,5.3835,5.43,0.6484,216.4,7.7235,1460.5,0.6549,107.4,1.8433,1.79,6.7685,153.3,1.4245,,7.19,124.9,3.75,,3.1845
03-Jun-93,1.4684,11.27,,32.94,,,,,,,,,,,,,,,,,,,1.274,6.1315,1.6013,0.8055,5.396,5.416,0.6491,217.8,7.7245,1463.5,0.6568,107.4,1.845,1.798,6.789,153.8,1.43,,7.207,124.95,3.75,,3.186
04-Jun-93,1.4815,11.39,,33.3,,,,,,,,,,,,,,,,,,,1.2785,6.2085,1.6215,0.8148,5.4605,5.472,0.6564,220.3,7.725,1479.25,0.666,107.65,1.857,1.817,6.876,155.3,1.453,,7.29,126.2,3.75,,3.189
07-Jun-93,1.4837,11.4,,33.33,,,,,,,,,,,,,,,,,,,1.2778,6.2075,1.6205,0.8137,5.4595,5.484,0.6575,220.2,7.7268,1477,0.6651,107.3,1.8657,1.8185,6.863,154,1.457,,7.263,124.45,3.75,,3.1845
08-Jun-93,1.4959,11.42,,33.33,,,,,,,,,,,,,,,,,,,1.284,6.206,1.6222,0.8137,5.462,5.47,0.6582,220.5,7.7268,1473.75,0.6658,106.05,1.8709,1.8185,6.8655,153.9,1.4515,,7.2385,124,3.75,,3.19
09-Jun-93,1.4837,11.54,,33.67,,,,,,,,,,,,,,,,,,,1.2815,6.27,1.639,0.8215,5.5125,5.5185,0.6625,222.8,7.7285,1486,0.6723,106.55,1.8639,1.8385,6.9265,155,1.4745,,7.296,124.95,3.75,,3.195
10-Jun-93,1.4782,11.49,,33.61,,,,,,,,,,,,,,,,,,,1.2793,6.246,1.634,0.8202,5.498,5.526,0.6589,222.8,7.728,1490,0.6702,106.18,1.8605,1.8335,6.914,154.8,1.467,,7.262,125.35,3.75,,3.196
11-Jun-93,1.4717,11.42,,33.36,,,,,,,,,,,,,,,,,,,1.2795,6.205,1.6245,0.815,5.463,5.442,0.6562,222.3,7.728,1481.5,0.6656,106.2,1.8433,1.8205,6.867,154.2,1.45,,7.197,124.45,3.75,,3.186
14-Jun-93,1.4837,11.43,,33.42,,,,,,,,,,,,,,,,,,,1.282,6.2075,1.6255,0.8153,5.4665,5.444,0.6554,221.9,7.7285,1478.5,0.666,105.25,1.845,1.823,6.8715,154.55,1.45,,7.223,124.55,3.75,,3.1895
15-Jun-93,1.4782,11.51,,33.62,,,,,,,,,,,,,,,,,,,1.279,6.2485,1.6372,0.8205,5.5035,5.478,0.6577,223.3,7.728,1486.25,0.6707,105.65,1.8399,1.8345,6.918,155.45,1.462,,7.297,124.95,3.75,,3.1975
16-Jun-93,1.4738,11.67,,34.08,,,,,,,,,,,,,,,,,,,1.2802,6.3425,1.658,0.8315,5.575,5.59,0.6652,225.8,7.729,1506,0.6793,106.65,1.8349,1.86,7.008,157.85,1.485,,7.428,126.8,3.75,,3.2215
17-Jun-93,1.4815,11.64,,34.01,,,,,,,,,,,,,,,,,,,1.276,6.339,1.6577,0.8305,5.571,5.574,0.6609,225.5,7.734,1502.5,0.6787,106.75,1.8433,1.857,6.9945,157.9,1.481,,7.46,126.55,3.75,,3.229
18-Jun-93,1.4804,11.82,,34.49,,,,,,,,,,,,,,,,,,,1.275,6.4265,1.6795,0.8418,5.6445,5.633,0.668,229,7.7333,1524,0.6873,109.15,1.845,1.8815,7.0865,159.85,1.4995,,7.536,128.35,3.75,,3.2248
21-Jun-93,1.4577,11.88,,34.69,,,,,,,,,,,,,,,,,,,1.2735,6.456,1.6862,0.8453,5.669,5.638,0.671,229.4,7.7395,1528,0.6906,110.8,1.8416,1.892,7.115,160.1,1.4995,,7.55,128.9,3.75,,3.284
22-Jun-93,1.4599,11.92,,34.8,,,,,,,,,,,,,,,,,,,1.2768,6.484,1.693,0.8482,5.6955,5.634,0.6742,230.9,7.741,1530.5,0.6928,111.2,1.8501,1.8975,7.142,160.35,1.5105,,7.5865,129.35,3.75,,3.295
23-Jun-93,1.4848,11.92,,34.8,,,,,,,,,,,,,,,,,,,1.28,6.477,1.6913,0.8473,5.69,5.662,0.6776,230.4,7.7565,1527.25,0.6925,109.35,1.857,1.897,7.14,160.35,1.5035,,7.7,129.05,3.75,,3.3
24-Jun-93,1.4914,12.04,,35.16,,,,,,,,,,,,,,,,,,,1.2823,6.56,1.7115,0.8568,5.754,5.726,0.681,232.85,7.7565,1543,0.7003,109.1,1.8605,1.9195,7.216,162,1.5175,,7.805,130.35,3.75,,3.32
25-Jun-93,1.4959,11.95,,34.88,,,,,,,,,,,,,,,,,,,1.282,6.52,1.6965,0.8509,5.724,5.697,0.6749,231.3,7.751,1535,0.6952,106.1,1.8605,1.9025,7.169,161.4,1.5055,,7.7725,129.95,3.75,,3.315
28-Jun-93,1.4959,11.97,,34.94,,,,,,,,,,,,,,,,,,,1.2835,6.53,1.6998,0.8534,5.725,5.725,0.6691,231.4,7.741,1550,0.6969,105.95,1.8605,1.907,7.187,162,1.5055,,7.87,130.35,3.75,,3.33
29-Jun-93,1.4937,11.87,,34.68,,,,,,,,,,,,,,,,,,,1.28,6.4925,1.6882,0.8467,5.69,5.673,0.6624,229.85,7.744,1532,0.6918,106.95,1.8605,1.894,7.1355,160.45,1.4955,,7.74,128.9,3.75,,3.324
30-Jun-93,1.506,11.97,,34.94,,,,,,,,,,,,,,,,,,,1.2828,6.545,1.7005,0.8526,5.7325,5.678,0.6664,230.7,7.748,1541.5,0.6976,106.17,1.8639,1.9065,7.1945,161.4,1.506,,7.716,129.9,3.75,,3.338
01-Jul-93,1.5049,11.93,,34.82,,,,,,,,,,,,,,,,,,,1.2883,6.5235,1.6955,0.8506,5.7205,5.6565,0.6633,230.85,7.757,1540,0.6959,107.35,1.8467,1.9005,7.162,161.55,1.5055,,7.685,129.6,3.75,,3.346
02-Jul-93,1.4959,11.93,,34.83,,,,,,,,,,,,,,,,,,,1.2875,6.5265,1.6945,0.8509,5.734,5.656,0.6625,231.1,7.7455,1540,0.6961,108.05,1.8416,1.905,7.19,161.7,1.507,,7.715,129.45,3.75,,3.33
05-Jul-93,1.4848,11.94,,34.87,,,,,,,,,,,,,,,,,,,1.286,6.5285,1.696,0.8514,5.74,5.65,0.6616,231.45,7.7515,1540,0.6961,108.95,1.8399,1.9045,7.2025,161.4,1.5125,,7.741,129.45,3.75,,3.345
06-Jul-93,1.4771,11.97,,34.98,,,,,,,,,,,,,,,,,,,1.2865,6.5445,1.7002,0.8535,5.75,5.67,0.662,231.7,7.7555,1543,0.6983,108.1,1.8365,1.9105,7.216,161.55,1.5125,,7.81,129.8,3.75,,3.345
07-Jul-93,1.4695,11.98,,35.03,,,,,,,,,,,,,,,,,,,1.2838,6.539,1.7022,0.8545,5.7555,5.678,0.6674,231.7,7.755,1546,0.6991,107.8,1.8282,1.9125,7.2075,161.8,1.5115,,7.826,129.85,3.75,,3.334
08-Jul-93,1.4631,12.02,,35.17,,,,,,,,,,,,,,,,,,,1.2833,6.586,1.7078,0.8596,5.8,5.7125,0.6707,233.3,7.7505,1565,0.7032,108.63,1.8165,1.9205,7.2625,163,1.5217,,7.926,130.85,3.75,,3.334
09-Jul-93,1.4631,12.12,,35.48,,,,,,,,,,,,,,,,,,,1.278,6.6545,1.7227,0.8675,5.857,5.745,0.6765,235.2,7.751,1581.5,0.7115,109.72,1.8165,1.936,7.3165,164.65,1.5335,,7.986,131.9,3.75,,3.3525
12-Jul-93,1.4684,12.18,,35.69,,,,,,,,,,,,,,,,,,,1.277,6.689,1.7303,0.8723,5.9035,5.78,0.6777,236.2,7.7615,1587.5,0.7166,109.75,1.8182,1.9465,7.358,165.65,1.532,,8.018,133,3.75,,3.358
13-Jul-93,1.4738,12.11,,35.52,,,,,,,,,,,,,,,,,,,1.278,6.69,1.7205,0.8682,5.871,5.773,0.6705,235,7.7555,1582,0.7133,108.3,1.8215,1.9355,7.325,165.25,1.519,,7.91,133,3.75,,3.351
14-Jul-93,1.4771,12.08,,35.43,,,,,,,,,,,,,,,,,,,1.2832,6.693,1.7183,0.8688,5.8725,5.7895,0.6664,234.45,7.757,1586,0.712,107.55,1.8182,1.9335,7.3195,165.65,1.514,,7.935,135,3.75,,3.353
15-Jul-93,1.4695,12.14,,35.54,,,,,,,,,,,,,,,,,,,1.2815,6.709,1.7242,0.8721,5.892,5.8,0.6714,234.95,7.7545,1596,0.7158,108.05,1.8198,1.9395,7.351,166.7,1.516,,8.01,135.4,3.75,,3.348
16-Jul-93,1.4738,12.16,,35.79,,,,,,,,,,,,,,,,,,,1.2803,6.726,1.7285,0.8747,5.908,5.817,0.6768,236.1,7.757,1597,0.7161,108.35,1.8198,1.9455,7.3765,167.8,1.52,,8.035,136.2,3.75,,3.3595
19-Jul-93,1.4793,12,,35.26,,,,,,,,,,,,,,,,,,,1.2785,6.5875,1.7057,0.8626,5.817,5.759,0.6668,233.5,7.754,1581,0.7072,108.5,1.8298,1.9195,7.276,165.35,1.497,,7.918,133.4,3.75,,3.343
20-Jul-93,1.4771,12.02,,35.31,,,,,,,,,,,,,,,,,,,1.2785,6.606,1.7115,0.8667,5.843,5.802,0.6664,233.7,7.7545,1599,0.7095,108.75,1.8298,1.924,7.315,166.5,1.5055,,8,134.25,3.75,,3.345
21-Jul-93,1.4749,11.96,,35.06,,,,,,,,,,,,,,,,,,,1.2765,6.562,1.6975,0.8614,5.8015,5.758,0.6596,231.95,7.754,1597.5,0.7037,108.55,1.8182,1.91,7.2665,166.4,1.5015,,7.966,133.9,3.75,,3.333
22-Jul-93,1.4782,12.03,,35.35,,,,,,,,,,,,,,,,,,,1.2793,6.637,1.7097,0.8689,5.8435,5.815,0.6615,234.85,7.7545,1609.75,0.7087,106.8,1.8198,1.924,7.313,171.3,1.503,,8.063,136.95,3.75,,3.3455
23-Jul-93,1.4749,12.1,,35.57,,,,,,,,,,,,,,,,,,,1.28,6.691,1.7207,0.8728,5.88,5.865,0.6679,236.2,7.754,1605.5,0.7123,106.75,1.8182,1.9335,7.34,171.4,1.52,,8.087,137.05,3.75,,3.348
26-Jul-93,1.4728,12.13,,35.69,,,,,,,,,,,,,,,,,,,1.281,6.704,1.7245,0.8751,5.8885,5.836,0.6662,237.5,7.7547,1607.75,0.7143,106.82,1.81,1.9405,7.356,172.8,1.5195,,8.046,138.5,3.75,,3.355
27-Jul-93,1.476,12.15,,35.74,,,,,,,,,,,,,,,,,,,1.2825,6.71,1.7252,0.8758,5.8925,5.84,0.6708,237.35,7.7553,1606.75,0.7145,106.45,1.81,1.9405,7.367,173.6,1.5205,,8.076,139.1,3.75,,3.3515
28-Jul-93,1.4793,12.09,,35.56,,,,,,,,,,,,,,,,,,,1.2833,6.67,1.7167,0.8712,5.845,5.805,0.6701,236.1,7.7555,1594,0.711,105.2,1.8149,1.9305,7.326,174.2,1.5115,,8.065,139.8,3.75,,3.3565
29-Jul-93,1.4782,12.2,,36.15,,,,,,,,,,,,,,,,,,,1.287,6.7555,1.735,0.8819,5.93,5.885,0.6724,238.65,7.756,1609.5,0.7197,106.35,1.8116,1.95,7.434,176.9,1.5225,,8.217,142.25,3.75,,3.3665
30-Jul-93,1.4503,12.26,,36.59,,,,,,,,,,,,,,,,,,,1.2842,6.7975,1.7415,0.8882,5.977,5.9665,0.6752,238.8,7.756,1616,0.7233,104.8,1.8018,1.963,7.462,179.65,1.5235,,8.244,145.2,3.75,,3.3795
02-Aug-93,1.444,12.13,,37,,,,,,,,,,,,,,,,,,,1.2855,6.9045,1.7237,0.8859,6.0545,5.901,0.6749,240.5,7.755,1613,0.7168,104.72,1.8083,1.9395,7.452,179.25,1.515,,8.113,143.8,3.75,,3.358
03-Aug-93,1.4493,11.99,,36.36,,,,,,,,,,,,,,,,,,,1.291,6.759,1.7047,0.8727,5.941,5.823,0.6647,238,7.754,1595.5,0.7092,104.3,1.8116,1.9185,7.37,173.35,1.497,,8.02,139,3.75,,3.35
04-Aug-93,1.4535,12.04,,35.83,,,,,,,,,,,,,,,,,,,1.288,6.7455,1.712,0.8732,5.9285,5.781,0.6661,238.2,7.755,1601.25,0.7107,104.85,1.8132,1.9255,7.386,172.95,1.507,,8,139,3.75,,3.3595
05-Aug-93,1.4556,12.07,,36.23,,,,,,,,,,,,,,,,,,,1.29,6.773,1.7165,0.8767,5.9555,5.802,0.6695,239.45,7.7538,1607,0.7138,104.2,1.8083,1.931,7.405,173.5,1.5125,,8.038,139.6,3.75,,3.37
